City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Pingshan,CN,2022-04-19 18:18:41,22.9938,114.7131,63.37,90,100,1.52
381,Fairview,US,2022-04-19 18:18:41,40.8126,-73.999,49.55,50,100,19.57
382,Buhe,CN,2022-04-19 18:18:42,30.2876,112.2298,61.36,73,58,7.52
383,Suzhou,CN,2022-04-19 18:16:30,31.3114,120.6181,56.98,73,3,4.47
384,Kitakata,JP,2022-04-19 18:18:42,37.65,139.8667,39.7,80,0,2.19
385,Zhuanghe,CN,2022-04-19 18:18:43,39.7008,122.9911,49.75,72,0,6.49
386,Pisco,PE,2022-04-19 18:18:44,-13.7,-76.2167,68.05,77,0,10.36
387,Banjul,GM,2022-04-19 18:18:44,13.45,-16.5833,77.32,69,0,11.5
388,Assiniboia,CA,2022-04-19 18:18:33,49.6334,-105.9845,33.62,60,100,14.97
389,Kirya,TZ,2022-04-19 18:18:45,-3.9167,37.4833,80.74,54,84,13.4
390,Lakshmeshwar,IN,2022-04-19 18:18:45,15.1333,75.4667,83.46,47,80,8.86
391,Vilhena,BR,2022-04-19 18:16:07,-12.7406,-60.1458,86.22,48,0,9.22
392,Mount Isa,AU,2022-04-19 18:18:46,-20.7333,139.5,73.17,25,18,14.97
393,Qui Nhon,VN,2022-04-19 18:18:46,13.7667,109.2333,74.34,90,98,11.01
394,Narrabri,AU,2022-04-19 18:18:47,-30.3167,149.7833,55.53,82,59,2.26
395,Kirs,RU,2022-04-19 18:18:47,59.3388,52.2447,35.71,97,100,1.79
396,Gwembe,ZM,2022-04-19 18:18:47,-16.4975,27.6069,62.13,94,70,3.31
397,Ojinaga,MX,2022-04-19 18:18:48,29.5667,-104.4167,91.58,42,0,6.91
398,Kruisfontein,ZA,2022-04-19 18:18:48,-34.0033,24.7314,66.88,90,3,10.25
399,Bafia,CM,2022-04-19 18:18:49,4.75,11.2333,74.17,86,86,2.8
400,Ciudad Bolivar,VE,2022-04-19 18:15:50,8.1222,-63.5497,98.1,28,55,7.05
401,Nikolsk,RU,2022-04-19 18:18:49,53.7189,46.0712,54.3,71,93,5.95
402,Plainview,US,2022-04-19 18:18:50,40.7765,-73.4673,50.47,52,75,23.02
403,Tam Ky,VN,2022-04-19 18:18:50,15.5667,108.4833,71.37,92,58,4.88
404,Marienburg,PL,2022-04-19 18:18:50,54.0359,19.0266,47.12,96,100,6.85
405,Bay Roberts,CA,2022-04-19 18:18:51,47.5999,-53.2648,39.65,61,23,5.01
406,Doha,QA,2022-04-19 18:18:51,25.2867,51.5333,77.31,53,0,4.61
407,Uusikaupunki,FI,2022-04-19 18:18:52,60.8004,21.4084,43.27,78,85,6.06
408,Andenes,NO,2022-04-19 18:18:52,69.3143,16.1194,48.18,71,0,12.66
409,Guinayangan,PH,2022-04-19 18:18:52,13.9006,122.4519,75.51,91,24,4.14
410,Salalah,OM,2022-04-19 18:18:53,17.0151,54.0924,82.49,78,0,4.61
411,Pasni,PK,2022-04-19 18:18:53,25.2631,63.471,79.39,90,0,4.12
412,Sokolo,ML,2022-04-19 18:18:54,14.7328,-6.1219,97.32,6,11,4.81
413,Kandrian,PG,2022-04-19 18:18:54,-6.2167,149.55,76.78,88,100,1.54
414,Kavaratti,IN,2022-04-19 18:18:54,10.5669,72.642,85.14,76,78,11.7
415,Ballinasloe,IE,2022-04-19 18:18:55,53.3275,-8.2194,48.56,87,87,6.11
416,Hartford,US,2022-04-19 18:18:55,41.7668,-72.7662,49.05,69,100,12.66
417,Russell,US,2022-04-19 18:18:56,32.3502,-85.1999,64.06,34,20,9.22
418,Black Forest,US,2022-04-19 18:18:56,39.0131,-104.7008,71.04,23,20,18.41
419,Tulu Bolo,ET,2022-04-19 18:18:56,8.6667,38.2167,66.7,44,72,14.43
420,Antropovo,RU,2022-04-19 18:18:57,58.3988,43.0066,37.76,91,51,2.26
421,Camacha,PT,2022-04-19 18:18:57,33.0833,-16.3333,58.42,59,75,16.11
422,Haukipudas,FI,2022-04-19 18:18:58,65.1765,25.3523,39.25,84,64,2.35
423,New Kensington,US,2022-04-19 18:18:58,40.5698,-79.7648,40.62,76,100,10.0
424,Biltine,TD,2022-04-19 18:18:59,14.5333,20.9167,93.99,20,94,3.04
425,Dhing,IN,2022-04-19 18:18:59,26.4667,92.4667,76.01,75,91,5.61
426,Pringsewu,ID,2022-04-19 18:18:59,-5.3582,104.9744,73.94,95,100,2.73
427,Waki,JP,2022-04-19 18:19:00,34.0667,134.15,53.02,63,15,3.91
428,Chistoye,RU,2022-04-19 18:19:01,56.5375,43.0045,36.79,94,86,6.06
429,Cabra,ES,2022-04-19 18:19:01,37.4725,-4.4421,59.04,62,14,12.75
430,Wattegama,LK,2022-04-19 18:19:02,6.7989,81.4808,76.69,91,95,2.51
431,Vadso,NO,2022-04-19 18:19:03,70.0744,29.7487,38.28,100,100,8.05
432,Banepa,NP,2022-04-19 18:19:03,27.6298,85.5214,62.92,82,75,4.61
433,Cowra,AU,2022-04-19 18:19:04,-33.8333,148.6833,53.19,95,68,5.48
434,Atambua,ID,2022-04-19 18:19:04,-9.1061,124.8925,72.66,87,49,3.44
435,Forestville,US,2022-04-19 18:19:05,38.8451,-76.875,52.66,43,100,21.85
436,Methoni,GR,2022-04-19 18:19:05,36.8197,21.7049,53.46,63,0,16.26
437,Vostok,RU,2022-04-19 18:19:05,46.4856,135.8833,37.94,74,66,6.06
438,The Valley,AI,2022-04-19 18:19:06,18.217,-63.0578,82.54,61,40,19.57
439,Komsomolskiy,UZ,2022-04-19 18:16:58,40.4272,71.7189,68.72,52,73,9.22
440,Koumac,NC,2022-04-19 18:19:07,-20.5667,164.2833,74.12,87,0,5.75
441,Karpushikha,RU,2022-04-19 18:19:07,57.5017,59.8956,29.61,96,96,3.58
442,Puerto Asis,CO,2022-04-19 18:19:08,0.5133,-76.5007,72.79,94,100,1.5
443,Saverne,FR,2022-04-19 18:19:08,48.8333,7.25,60.93,65,100,4.79
444,Meiktila,MM,2022-04-19 18:19:08,20.8667,95.8667,82.44,54,11,7.76
445,West Des Moines,US,2022-04-19 18:17:32,41.572,-93.7453,43.32,48,100,8.05
446,Puerto Carreno,CO,2022-04-19 18:19:10,6.189,-67.4859,92.62,45,90,1.5
447,Astoria,US,2022-04-19 18:19:10,46.1879,-123.8313,48.15,82,20,4.0
448,Pierre,US,2022-04-19 18:15:05,44.3683,-100.351,54.86,26,0,33.38
449,Acarau,BR,2022-04-19 18:19:11,-2.8856,-40.12,82.92,77,96,11.05
450,Moron,AR,2022-04-19 18:19:11,-34.6534,-58.6198,78.94,60,26,5.68
451,Wagar,SD,2022-04-19 18:19:12,16.1525,36.2032,103.35,15,63,6.73
452,Nefteyugansk,RU,2022-04-19 18:19:12,61.0998,72.6035,32.02,98,100,8.46
453,Sao Jose Da Coroa Grande,BR,2022-04-19 18:19:12,-8.8978,-35.1478,82.9,71,100,9.51
454,Grants Pass,US,2022-04-19 18:19:13,42.439,-123.3284,46.85,90,75,5.75
455,Natchitoches,US,2022-04-19 18:19:13,31.7668,-93.1335,68.85,52,0,10.36
456,Port Moresby,PG,2022-04-19 18:19:14,-9.4431,147.1797,76.24,87,100,3.0
457,Parry Sound,CA,2022-04-19 18:14:51,45.3501,-80.033,39.25,87,100,11.36
458,Kaseda,JP,2022-04-19 18:19:15,31.4167,130.3167,61.32,69,100,2.64
459,Kyra,RU,2022-04-19 18:19:15,49.5776,111.9753,46.56,67,100,9.62
460,Arica,CL,2022-04-19 18:16:54,-18.475,-70.3042,78.35,68,0,14.97
461,Gebze,TR,2022-04-19 18:19:16,40.8028,29.4307,46.06,100,75,4.61
462,Mataram,ID,2022-04-19 18:19:16,-8.5833,116.1167,77.81,83,100,2.91
463,Cocula,MX,2022-04-19 18:19:16,20.3652,-103.8222,93.56,22,0,3.78
464,Borujerd,IR,2022-04-19 18:19:17,33.8973,48.7516,63.86,28,93,3.87
465,Olga,RU,2022-04-19 18:19:17,43.7444,135.2892,40.06,76,8,7.11
466,Tukrah,LY,2022-04-19 18:19:18,32.5341,20.5791,58.44,71,2,6.11
467,Plouzane,FR,2022-04-19 18:14:26,48.3833,-4.6167,50.32,69,20,11.5
468,Saldanha,ZA,2022-04-19 18:19:18,-33.0117,17.9442,68.36,45,5,9.15
469,Maceio,BR,2022-04-19 18:19:19,-9.6658,-35.7353,83.64,69,75,11.5
470,Sept-Iles,CA,2022-04-19 18:18:23,50.2001,-66.3821,32.52,88,100,21.85
471,Faanui,PF,2022-04-19 18:14:24,-16.4833,-151.75,81.34,70,9,6.96
472,Noumea,NC,2022-04-19 18:19:20,-22.2763,166.4572,71.58,81,1,4.03
473,De-Kastri,RU,2022-04-19 18:19:20,51.4667,140.7833,31.69,96,99,7.2
474,Brainerd,US,2022-04-19 18:18:29,46.358,-94.2008,41.25,35,0,10.36
475,Bakchar,RU,2022-04-19 18:19:21,57.0186,82.0711,33.87,80,59,4.99
476,Qasigiannguit,GL,2022-04-19 18:19:21,68.8193,-51.1922,8.85,82,91,7.56
477,Nome,US,2022-04-19 18:19:21,64.5011,-165.4064,32.07,55,0,10.36
478,La Rioja,ES,2022-04-19 18:19:22,42.25,-2.5,38.98,99,100,5.06
479,Kedrovyy,RU,2022-04-19 18:19:22,56.1667,91.8167,32.41,83,100,9.13
480,Talara,PE,2022-04-19 18:19:23,-4.5772,-81.2719,81.36,57,0,11.5
481,Dabra,IN,2022-04-19 18:19:24,25.9,78.3333,93.85,14,34,8.16
482,Tarrafal,CV,2022-04-19 18:19:24,15.2833,-23.7667,77.79,82,10,15.48
483,Doka,SD,2022-04-19 18:19:25,13.5167,35.7667,93.76,18,27,6.2
484,Lima,PE,2022-04-19 18:19:25,-12.0432,-77.0282,70.05,64,0,10.36
485,Marquette,US,2022-04-19 18:19:26,46.5333,-87.6335,32.83,72,98,12.93
486,Verkhnevilyuysk,RU,2022-04-19 18:19:26,63.4453,120.3167,18.09,91,100,9.08
487,Pervomaysk,UA,2022-04-19 18:19:27,48.0443,30.8507,45.46,59,89,4.45
488,Semey,KZ,2022-04-19 18:19:27,50.4111,80.2275,43.57,38,5,4.97
489,Khorixas,NA,2022-04-19 18:19:28,-20.3667,14.9667,82.27,20,90,9.4
490,Vangaindrano,MG,2022-04-19 18:19:28,-23.35,47.6,74.23,84,13,2.42
491,Vanimo,PG,2022-04-19 18:19:29,-2.6741,141.3028,77.67,90,99,3.85
492,Constantine,DZ,2022-04-19 18:19:03,36.365,6.6147,71.01,30,75,12.66
493,Valparaiso,CL,2022-04-19 18:18:50,-33.0393,-71.6273,64.04,77,40,10.36
494,Margate,GB,2022-04-19 18:19:29,51.3813,1.3862,55.31,82,100,7.0
495,Raudeberg,NO,2022-04-19 18:19:30,61.9875,5.1352,48.96,76,35,14.56
496,Lavrentiya,RU,2022-04-19 18:19:30,65.5833,-171.0,20.32,84,45,8.34
497,Severnoye,RU,2022-04-19 18:19:30,56.3491,78.3619,35.73,64,12,5.5
498,Altus,US,2022-04-19 18:15:02,34.6381,-99.334,69.31,43,100,21.85
499,Humberto De Campos,BR,2022-04-19 18:19:31,-2.5983,-43.4611,82.67,80,94,5.03
500,Acapulco,MX,2022-04-19 18:19:10,16.8634,-99.8901,84.02,65,0,4.61
501,Tsumeb,NA,2022-04-19 18:19:31,-19.2333,17.7167,68.38,32,100,8.59
502,Visaginas,LT,2022-04-19 18:19:32,55.6,26.4167,49.8,58,97,10.98
503,Varberg,SE,2022-04-19 18:19:32,57.1056,12.2508,53.24,73,72,7.23
504,Coihaique,CL,2022-04-19 18:15:08,-45.5752,-72.0662,54.21,47,40,9.22
505,Pastos Bons,BR,2022-04-19 18:19:33,-6.6017,-44.0767,85.39,64,95,5.06
506,Kutum,SD,2022-04-19 18:19:33,14.2,24.6667,86.97,16,74,10.49
507,Carutapera,BR,2022-04-19 18:19:33,-1.195,-46.02,84.2,72,72,5.68
508,Baghdad,IQ,2022-04-19 18:17:50,33.3406,44.4009,82.31,18,0,8.05
509,Port Hardy,CA,2022-04-19 18:19:34,50.6996,-127.4199,48.38,61,75,11.5
510,Itaparica,BR,2022-04-19 18:19:35,-12.8883,-38.6786,80.53,87,81,13.0
511,Aguas Vermelhas,BR,2022-04-19 18:19:35,-15.7472,-41.46,74.91,59,92,4.99
512,Igarka,RU,2022-04-19 18:19:35,67.4667,86.5833,6.26,96,100,6.78
513,Ambanja,MG,2022-04-19 18:19:36,-13.6833,48.45,76.55,92,6,2.95
514,Sorong,ID,2022-04-19 18:19:36,-0.8833,131.25,80.49,81,100,6.17
515,Diffa,NE,2022-04-19 18:19:37,13.3154,12.6113,93.9,10,99,11.18
516,Moroni,KM,2022-04-19 18:19:37,-11.7022,43.2551,81.07,79,39,6.26
517,Makushino,RU,2022-04-19 18:19:37,55.2103,67.2442,41.58,86,99,7.7
518,Linkoping,SE,2022-04-19 18:19:38,58.4109,15.6216,53.98,55,0,10.36
519,Raha,IN,2022-04-19 18:19:38,26.2333,92.5167,74.39,77,88,5.73
520,Hay River,CA,2022-04-19 18:16:39,60.8156,-115.7999,21.18,42,20,8.05
521,Franca,BR,2022-04-19 18:14:57,-20.5386,-47.4008,77.68,49,22,0.92
522,Laguna,US,2022-04-19 18:19:39,38.421,-121.4238,62.89,66,0,4.61
523,Pointe Michel,DM,2022-04-19 18:19:40,15.25,-61.3833,77.29,76,48,18.28
524,Tabas,IR,2022-04-19 18:19:40,33.5959,56.9244,68.47,27,29,6.4
525,Peace River,CA,2022-04-19 18:15:15,56.2501,-117.286,28.71,86,100,21.85
526,Mandan,US,2022-04-19 18:16:42,46.8267,-100.8896,37.38,65,0,26.46
527,Mastic Beach,US,2022-04-19 18:17:01,40.7668,-72.8521,50.54,56,100,18.41
528,Moranbah,AU,2022-04-19 18:19:41,-22.0016,148.0466,65.46,76,60,8.21
529,Ulladulla,AU,2022-04-19 18:19:42,-35.35,150.4667,57.78,84,72,7.4
530,Santa Helena,BR,2022-04-19 18:19:42,-2.2311,-45.3,82.69,85,95,2.91
531,Wokha,IN,2022-04-19 18:19:43,26.1,94.2667,54.95,90,72,3.78
532,Yuancheng,CN,2022-04-19 18:19:43,36.652,107.7896,49.33,59,12,4.18
533,Ankazoabo,MG,2022-04-19 18:19:44,-22.2833,44.5167,74.95,77,22,4.5
534,Ostersund,SE,2022-04-19 18:19:44,63.1792,14.6357,55.85,47,35,8.05
535,Christchurch,NZ,2022-04-19 18:18:49,-43.5333,172.6333,55.94,93,75,3.44
536,Kapit,MY,2022-04-19 18:19:45,2.0167,112.9333,72.86,100,99,0.58
537,Sanandaj,IR,2022-04-19 18:19:45,35.3144,46.9923,68.02,19,98,2.3
538,Beloha,MG,2022-04-19 18:19:45,-25.1667,45.05,73.92,82,22,12.33
539,Mandalgovi,MN,2022-04-19 18:19:46,45.7625,106.2708,50.41,25,100,17.76
540,Faya,SA,2022-04-19 18:19:46,18.3851,42.4509,69.91,35,34,4.41
541,Trebur,DE,2022-04-19 18:19:47,49.9311,8.4161,63.18,35,0,13.8
542,Wewak,PG,2022-04-19 18:19:47,-3.5534,143.6268,79.39,84,96,4.92
543,Tarata,BO,2022-04-19 18:19:48,-17.6167,-66.0167,80.02,25,9,2.48
544,Ola,RU,2022-04-19 18:19:48,59.5833,151.2833,18.59,92,91,6.69
545,Maryborough,AU,2022-04-19 18:19:49,-25.5333,152.7,68.11,93,1,0.49
546,Jijiga,ET,2022-04-19 18:19:49,9.35,42.8,70.3,65,34,13.13
547,Rongcheng,CN,2022-04-19 18:19:50,30.634,117.8517,57.2,69,4,3.8
548,Fort-Shevchenko,KZ,2022-04-19 18:19:50,44.5086,50.263,59.54,55,78,13.47
549,Brae,GB,2022-04-19 18:17:07,60.3964,-1.353,48.07,80,13,8.1
550,Umm Kaddadah,SD,2022-04-19 18:19:51,13.6017,26.6876,91.74,15,44,12.19
551,Cabedelo,BR,2022-04-19 18:19:51,-6.9811,-34.8339,86.67,72,97,11.77
552,Meulaboh,ID,2022-04-19 18:19:51,4.1363,96.1285,75.29,94,100,3.62
553,Khani,GE,2022-04-19 18:19:52,41.9563,42.9566,44.17,81,91,2.04
554,Kathu,TH,2022-04-19 18:18:18,7.9178,98.3332,86.76,69,100,9.22
555,Potamia,GR,2022-04-19 18:19:52,40.7163,24.7286,47.64,69,53,4.29
556,Prado,BR,2022-04-19 18:19:53,-17.3411,-39.2208,79.74,60,64,11.01
557,Jiexiu,CN,2022-04-19 18:19:53,37.0244,111.9125,56.23,23,23,6.13
558,Anadyr,RU,2022-04-19 18:19:24,64.75,177.4833,32.5,86,20,17.9
559,Stornoway,GB,2022-04-19 18:19:54,58.2093,-6.3865,48.16,88,40,5.75
560,Port Washington,US,2022-04-19 18:19:52,40.8257,-73.6982,50.59,52,75,18.41
561,Plettenberg Bay,ZA,2022-04-19 18:19:23,-34.0527,23.3716,63.88,91,7,6.22
562,Sao Miguel Do Araguaia,BR,2022-04-19 18:19:54,-13.275,-50.1628,86.65,53,72,4.9
563,Severnyy-Kospashskiy,RU,2022-04-19 18:19:55,59.0925,57.8008,29.61,44,94,2.28
564,Beira,MZ,2022-04-19 18:19:54,-19.8436,34.8389,71.69,88,20,9.22
565,Ntungamo,UG,2022-04-19 18:19:56,-0.8833,29.65,66.52,93,82,4.23
566,Mangai,CD,2022-04-19 18:19:56,-4.05,19.5333,74.12,92,100,0.78
567,Brownsville,US,2022-04-19 18:15:09,25.9018,-97.4975,82.4,75,100,18.41
568,Fort Nelson,CA,2022-04-19 18:15:47,58.8053,-122.7002,26.19,36,75,3.44
569,Denpasar,ID,2022-04-19 18:19:29,-8.65,115.2167,80.26,94,40,1.14
570,Taveta,KE,2022-04-19 18:19:57,-3.3963,37.6736,75.49,70,72,10.25
571,Sarankhola,BD,2022-04-19 18:19:57,22.3082,89.7897,79.61,90,14,6.49
